OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090817093403,Field Msr/Obs,Water,,8/17/2009,9:34:29,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090817093403,,,,,,,,,STORET-785588306,,,Specific conductance,Total,367.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090817093404,Field Msr/Obs,Water,,8/17/2009,9:34:29,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090817093404,,,,,,,,,STORET-785588313,,,Specific conductance,Total,367.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090817093405,Field Msr/Obs,Water,,8/17/2009,9:34:29,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090817093405,,,,,,,,,STORET-785588320,,,Specific conductance,Total,369.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:45.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090915090103,Field Msr/Obs,Water,,9/15/2009,9:01:34,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090915090103,,,,,,,,,STORET-785588342,,,Specific conductance,Total,388.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090915090104,Field Msr/Obs,Water,,9/15/2009,9:01:34,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090915090104,,,,,,,,,STORET-785588349,,,Specific conductance,Total,398.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20090915090105,Field Msr/Obs,Water,,9/15/2009,9:01:34,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20090915090105,,,,,,,,,STORET-785588356,,,Specific conductance,Total,390.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091013091903,Field Msr/Obs,Water,,10/13/2009,9:19:38,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091013091903,,,,,,,,,STORET-785588378,,,Specific conductance,Total,385.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091110095103,Field Msr/Obs,Water,,11/10/2009,9:51:35,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091110095103,,,,,,,,,STORET-785588400,,,Specific conductance,Total,326,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091110095104,Field Msr/Obs,Water,,11/10/2009,9:51:35,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091110095104,,,,,,,,,STORET-785588407,,,Specific conductance,Total,326.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091110095105,Field Msr/Obs,Water,,11/10/2009,9:51:35,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091110095105,,,,,,,,,STORET-785588414,,,Specific conductance,Total,327,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091110095106,Field Msr/Obs,Water,,11/10/2009,9:51:35,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091110095106,,,,,,,,,STORET-785588421,,,Specific conductance,Total,327.6,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:46.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091208092103,Field Msr/Obs,Water,,12/8/2009,9:21:15,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091208092103,,,,,,,,,STORET-785588443,,,Specific conductance,Total,307.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091208092104,Field Msr/Obs,Water,,12/8/2009,9:21:15,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091208092104,,,,,,,,,STORET-785588450,,,Specific conductance,Total,307.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091208092105,Field Msr/Obs,Water,,12/8/2009,9:21:15,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091208092105,,,,,,,,,STORET-785588457,,,Specific conductance,Total,308.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20091208092106,Field Msr/Obs,Water,,12/8/2009,9:21:15,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20091208092106,,,,,,,,,STORET-785588464,,,Specific conductance,Total,309.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100112093303,Field Msr/Obs,Water,,1/12/2010,9:33:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100112093303,,,,,,,,,STORET-785588486,,,Specific conductance,Total,317.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100112093304,Field Msr/Obs,Water,,1/12/2010,9:33:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100112093304,,,,,,,,,STORET-785588493,,,Specific conductance,Total,317.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100112093305,Field Msr/Obs,Water,,1/12/2010,9:33:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100112093305,,,,,,,,,STORET-785588500,,,Specific conductance,Total,318.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100112093306,Field Msr/Obs,Water,,1/12/2010,9:33:54,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100112093306,,,,,,,,,STORET-785588507,,,Specific conductance,Total,312.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:47.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100309090103,Field Msr/Obs,Water,,3/9/2010,9:01:37,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100309090103,,,,,,,,,STORET-785588542,,,Specific conductance,Total,301.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:48.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100309090104,Field Msr/Obs,Water,,3/9/2010,9:01:37,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100309090104,,,,,,,,,STORET-785588549,,,Specific conductance,Total,301.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:48.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100309090105,Field Msr/Obs,Water,,3/9/2010,9:01:37,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100309090105,,,,,,,,,STORET-785588556,,,Specific conductance,Total,302.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:48.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100309090106,Field Msr/Obs,Water,,3/9/2010,9:01:37,EST,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100309090106,,,,,,,,,STORET-785588563,,,Specific conductance,Total,304.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:48.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100406092403,Field Msr/Obs,Water,,4/6/2010,9:24:40,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100406092403,,,,,,,,,STORET-785588585,,,Specific conductance,Total,301.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:49.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100406092404,Field Msr/Obs,Water,,4/6/2010,9:24:40,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100406092404,,,,,,,,,STORET-785588592,,,Specific conductance,Total,302.4,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:49.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100406092405,Field Msr/Obs,Water,,4/6/2010,9:24:40,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100406092405,,,,,,,,,STORET-785588599,,,Specific conductance,Total,302.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:49.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100406092406,Field Msr/Obs,Water,,4/6/2010,9:24:40,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100406092406,,,,,,,,,STORET-785588606,,,Specific conductance,Total,313.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:49.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100504091303,Field Msr/Obs,Water,,5/4/2010,9:13:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100504091303,,,,,,,,,STORET-785588628,,,Specific conductance,Total,323.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:50.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100504091304,Field Msr/Obs,Water,,5/4/2010,9:13:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100504091304,,,,,,,,,STORET-785588635,,,Specific conductance,Total,327.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:50.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100504091305,Field Msr/Obs,Water,,5/4/2010,9:13:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100504091305,,,,,,,,,STORET-785588642,,,Specific conductance,Total,327.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:50.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100504091306,Field Msr/Obs,Water,,5/4/2010,9:13:02,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100504091306,,,,,,,,,STORET-785588649,,,Specific conductance,Total,329.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:50.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100608091903,Field Msr/Obs,Water,,6/8/2010,9:19:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100608091903,,,,,,,,,STORET-785588670,,,Specific conductance,Total,348.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100608091904,Field Msr/Obs,Water,,6/8/2010,9:19:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100608091904,,,,,,,,,STORET-785588677,,,Specific conductance,Total,348.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100608091905,Field Msr/Obs,Water,,6/8/2010,9:19:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100608091905,,,,,,,,,STORET-785588684,,,Specific conductance,Total,350.7,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100608091906,Field Msr/Obs,Water,,6/8/2010,9:19:47,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100608091906,,,,,,,,,STORET-785588691,,,Specific conductance,Total,393.5,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100713090603,Field Msr/Obs,Water,,7/13/2010,9:06:01,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100713090603,,,,,,,,,STORET-785588712,,,Specific conductance,Total,390.9,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100713090604,Field Msr/Obs,Water,,7/13/2010,9:06:01,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100713090604,,,,,,,,,STORET-785588719,,,Specific conductance,Total,391.2,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-NCRN_MONO_BUCK_20100713090605,Field Msr/Obs,Water,,7/13/2010,9:06:01,EDT,,,,,,,,,,,,NCRNWQ01,NCRN Perennial Nontidal Stream Chemistry Monitoring,,11NPSWRD_WQX-NCRN_MONO_BUCK,Bush Creek,Organization ActivityID=NCRN_MONO_BUCK_20100713090605,,,,,,,,,STORET-785588726,,,Specific conductance,Total,391.8,uS/cm,,Final,,Actual,,,,,,,,,,,,,,,,,,,,NCRN_COREWATER_PP,11NPSWRD_WQX,NCRN Core Water Parameters - YSI ProPlus,,,,,,,,,,,01:51.0,STORET
